year,mode,manufacturer,vin,miles,reported_events
2023,driverless,Cruise,5G21A6P07P4134272,1632.77,0
2023,driverless,Cruise,5G21A6P07P4137575,1407.69,0
2023,driverless,Cruise,5G21A6P07P4137849,430.41,0
2023,driverless,Cruise,5G21A6P07P4142419,2381.2,0
2023,driverless,Cruise,5G21A6P07P4142663,340.73,0
2023,driverless,Cruise,5G21A6P07P4144039,0.0,0
2023,driverless,Cruise,5G21A6P07P4144042,1324.38,0
2023,driverless,Cruise,5G21A6P07P4144249,557.01,0
2023,driverless,Cruise,5G21A6P07P4147104,336.8,0
2023,driverless,Cruise,5G21A6P07P4147393,1486.47,0
2023,driverless,Cruise,5G21A6P07P4148608,1528.6,0
2023,driverless,Cruise,5G21A6P07P4149144,71.38,0
2023,driverless,Cruise,5G21A6P07P4150522,1248.62,0
2023,driverless,Cruise,5G21A6P07P4150777,2108.0,0
2023,driverless,Cruise,5G21A6P07P4150780,354.82,0
2023,driverless,Cruise,5G21A6P07P4151038,183.56,0
2023,driverless,Cruise,5G21A6P07P4151041,52.68,0
2023,driverless,Cruise,5G21A6P07P4152352,372.96,0
2023,driverless,Cruise,5G21A6P07P4154375,664.2,0
2023,driverless,Cruise,5G21A6P07P4154585,298.65,0
2023,driverless,Cruise,5G21A6P07P4156174,430.45,0
2023,driverless,Cruise,5G21A6P07P4156417,0.0,0
2023,driverless,Cruise,5G21A6P07P4159155,391.72,0
2023,driverless,Cruise,5G21A6P07P4159673,131.66,0
2023,driverless,Cruise,5G21A6P07P4164128,621.57,0
2023,driverless,Cruise,5G21A6P07P4165506,575.52,0
2023,driverless,Cruise,5G21A6P07P4167563,135.59,0
2023,driverless,Cruise,5G21A6P07P4167756,153.8,0
2023,driverless,Cruise,5G21A6P07P4169054,74.58,0
2023,driverless,Cruise,5G21A6P07P4178577,50.75,0
2023,driverless,Cruise,5G21A6P08N4121608,11088.5,0
2023,driverless,Cruise,5G21A6P08N4121625,1330.78,0
2023,driverless,Cruise,5G21A6P08N4121639,1404.4,0
2023,driverless,Cruise,5G21A6P08N4121642,2887.4,0
2023,driverless,Cruise,5G21A6P08N4121656,9260.32,0
2023,driverless,Cruise,5G21A6P08N4121673,2751.56,0
2023,driverless,Cruise,5G21A6P08N4121687,9009.08,0
2023,driverless,Cruise,5G21A6P08N4121690,11099.26,0
2023,driverless,Cruise,5G21A6P08N4123715,9979.45,0
2023,driverless,Cruise,5G21A6P08P4100082,13019.67,0
2023,driverless,Cruise,5G21A6P08P4100096,4209.29,0
2023,driverless,Cruise,5G21A6P08P4100101,2804.78,0
2023,driverless,Cruise,5G21A6P08P4100115,13841.01,0
2023,driverless,Cruise,5G21A6P08P4100129,1128.31,0
2023,driverless,Cruise,5G21A6P08P4100132,12047.25,0
2023,driverless,Cruise,5G21A6P08P4102124,1872.17,0
2023,driverless,Cruise,5G21A6P08P4103063,1710.93,0
2023,driverless,Cruise,5G21A6P08P4103502,3918.13,0
2023,driverless,Cruise,5G21A6P08P4104679,4718.77,0
2023,driverless,Cruise,5G21A6P08P4104682,546.55,0
2023,driverless,Cruise,5G21A6P08P4105363,3003.71,0
2023,driverless,Cruise,5G21A6P08P4106108,3686.72,0
2023,driverless,Cruise,5G21A6P08P4106111,5215.51,0
2023,driverless,Cruise,5G21A6P08P4106898,0.0,0
2023,driverless,Cruise,5G21A6P08P4107937,4071.97,0
2023,driverless,Cruise,5G21A6P08P4107940,0.0,0
2023,driverless,Cruise,5G21A6P08P4112197,2516.35,0
2023,driverless,Cruise,5G21A6P08P4112202,3027.96,0
2023,driverless,Cruise,5G21A6P08P4112488,3046.78,0
2023,driverless,Cruise,5G21A6P08P4112491,0.0,0
2023,driverless,Cruise,5G21A6P08P4114242,2253.35,0
2023,driverless,Cruise,5G21A6P08P4114533,4618.15,0
2023,driverless,Cruise,5G21A6P08P4115973,1835.65,0
2023,driverless,Cruise,5G21A6P08P4119585,945.99,0
2023,driverless,Cruise,5G21A6P08P4119912,1041.75,0
2023,driverless,Cruise,5G21A6P08P4120347,917.97,0
2023,driverless,Cruise,5G21A6P08P4120350,1055.54,0
2023,driverless,Cruise,5G21A6P08P4122860,615.58,0
2023,driverless,Cruise,5G21A6P08P4124303,5543.99,0
2023,driverless,Cruise,5G21A6P08P4125158,9629.7,0
2023,driverless,Cruise,5G21A6P08P4125161,1431.43,0
2023,driverless,Cruise,5G21A6P08P4125712,713.79,0
2023,driverless,Cruise,5G21A6P08P4126925,439.96,0
2023,driverless,Cruise,5G21A6P08P4128609,3458.51,0
2023,driverless,Cruise,5G21A6P08P4128612,7493.89,0
2023,driverless,Cruise,5G21A6P08P4128917,10057.14,0
2023,driverless,Cruise,5G21A6P08P4133020,1794.65,0
2023,driverless,Cruise,5G21A6P08P4134524,1633.38,0
2023,driverless,Cruise,5G21A6P08P4136029,1991.98,0
2023,driverless,Cruise,5G21A6P08P4136032,996.76,0
2023,driverless,Cruise,5G21A6P08P4136323,2127.35,0
2023,driverless,Cruise,5G21A6P08P4137570,940.43,0
2023,driverless,Cruise,5G21A6P08P4137844,1311.33,0
2023,driverless,Cruise,5G21A6P08P4139285,1218.45,0
2023,driverless,Cruise,5G21A6P08P4139609,864.93,0
2023,driverless,Cruise,5G21A6P08P4139612,1919.08,0
2023,driverless,Cruise,5G21A6P08P4139903,0.0,0
2023,driverless,Cruise,5G21A6P08P4140937,999.35,0
2023,driverless,Cruise,5G21A6P08P4140940,1199.57,0
2023,driverless,Cruise,5G21A6P08P4142414,770.45,0
2023,driverless,Cruise,5G21A6P08P4143577,1478.04,0
2023,driverless,Cruise,5G21A6P08P4143580,33.17,0
2023,driverless,Cruise,5G21A6P08P4144244,1508.0,0
2023,driverless,Cruise,5G21A6P08P4145118,1084.15,0
2023,driverless,Cruise,5G21A6P08P4145121,906.45,0
2023,driverless,Cruise,5G21A6P08P4145409,540.88,0
2023,driverless,Cruise,5G21A6P08P4148603,826.36,0
2023,driverless,Cruise,5G21A6P08P4152523,77.97,0
2023,driverless,Cruise,5G21A6P08P4152733,675.88,0
2023,driverless,Cruise,5G21A6P08P4155910,689.32,0
2023,driverless,Cruise,5G21A6P08P4157849,301.57,0
2023,driverless,Cruise,5G21A6P08P4160878,50.43,0
2023,driverless,Cruise,5G21A6P08P4161089,581.68,0
2023,driverless,Cruise,5G21A6P08P4161366,0.0,0
2023,driverless,Cruise,5G21A6P08P4162856,71.94,0
2023,driverless,Cruise,5G21A6P08P4163067,52.54,0
2023,driverless,Cruise,5G21A6P08P4163926,53.94,0
2023,driverless,Cruise,5G21A6P08P4164333,62.85,0
2023,driverless,Cruise,5G21A6P08P4165739,56.07,0
2023,driverless,Cruise,5G21A6P08P4167345,63.93,0
2023,driverless,Cruise,5G21A6P08P4169175,116.84,0
2023,driverless,Cruise,5G21A6P08P4171167,85.53,0
2023,driverless,Cruise,5G21A6P09N4121617,10160.23,0
2023,driverless,Cruise,5G21A6P09N4121620,0.0,0
2023,driverless,Cruise,5G21A6P09N4121634,3134.42,0
2023,driverless,Cruise,5G21A6P09N4121648,12012.9,0
2023,driverless,Cruise,5G21A6P09N4121651,2510.04,0
2023,driverless,Cruise,5G21A6P09N4121665,3109.75,0
2023,driverless,Cruise,5G21A6P09N4121679,9118.9,0
2023,driverless,Cruise,5G21A6P09N4121682,11800.85,0
2023,driverless,Cruise,5G21A6P09N4121696,10773.59,0
2023,driverless,Cruise,5G21A6P09N4122105,13527.7,0
2023,driverless,Cruise,5G21A6P09P4100057,12726.48,0
2023,driverless,Cruise,5G21A6P09P4100060,8433.77,0
2023,driverless,Cruise,5G21A6P09P4100074,0.0,0
2023,driverless,Cruise,5G21A6P09P4100088,4705.26,0
2023,driverless,Cruise,5G21A6P09P4100107,11693.29,0
2023,driverless,Cruise,5G21A6P09P4100110,11624.87,0
2023,driverless,Cruise,5G21A6P09P4100124,11641.17,0
2023,driverless,Cruise,5G21A6P09P4100589,2644.04,0
2023,driverless,Cruise,5G21A6P09P4102133,1262.35,0
2023,driverless,Cruise,5G21A6P09P4103508,2394.48,0
2023,driverless,Cruise,5G21A6P09P4104674,3726.37,0
2023,driverless,Cruise,5G21A6P09P4105355,3089.92,0
2023,driverless,Cruise,5G21A6P09P4106893,2865.88,0
2023,driverless,Cruise,5G21A6P09P4108448,995.45,0
2023,driverless,Cruise,5G21A6P09P4108451,2025.13,0
2023,driverless,Cruise,5G21A6P09P4109678,11928.88,0
2023,driverless,Cruise,5G21A6P09P4109681,7252.02,0
2023,driverless,Cruise,5G21A6P09P4110698,3387.98,0
2023,driverless,Cruise,5G21A6P09P4110944,3302.42,0
2023,driverless,Cruise,5G21A6P09P4112810,1810.09,0
2023,driverless,Cruise,5G21A6P09P4115688,1314.3,0
2023,driverless,Cruise,5G21A6P09P4116288,1350.0,0
2023,driverless,Cruise,5G21A6P09P4117411,1765.32,0
2023,driverless,Cruise,5G21A6P09P4119580,1978.99,0
2023,driverless,Cruise,5G21A6P09P4122589,1269.62,0
2023,driverless,Cruise,5G21A6P09P4122592,753.42,0
2023,driverless,Cruise,5G21A6P09P4122866,702.26,0
2023,driverless,Cruise,5G21A6P09P4123189,351.04,0
2023,driverless,Cruise,5G21A6P09P4123192,126.51,0
2023,driverless,Cruise,5G21A6P09P4125458,463.17,0
2023,driverless,Cruise,5G21A6P09P4125461,437.68,0
2023,driverless,Cruise,5G21A6P09P4129994,1254.48,0
2023,driverless,Cruise,5G21A6P09P4130238,1077.09,0
2023,driverless,Cruise,5G21A6P09P4133303,423.08,0
2023,driverless,Cruise,5G21A6P09P4134273,371.58,0
2023,driverless,Cruise,5G21A6P09P4137576,867.5,0
2023,driverless,Cruise,5G21A6P09P4138095,1577.26,0
2023,driverless,Cruise,5G21A6P09P4138100,1519.97,0
2023,driverless,Cruise,5G21A6P09P4145404,285.89,0
2023,driverless,Cruise,5G21A6P09P4145726,604.44,0
2023,driverless,Cruise,5G21A6P09P4147105,406.46,0
2023,driverless,Cruise,5G21A6P09P4147394,1131.55,0
2023,driverless,Cruise,5G21A6P09P4148867,417.38,0
2023,driverless,Cruise,5G21A6P09P4148870,778.19,0
2023,driverless,Cruise,5G21A6P09P4150523,138.24,0
2023,driverless,Cruise,5G21A6P09P4150778,904.41,0
2023,driverless,Cruise,5G21A6P09P4150781,1207.85,0
2023,driverless,Cruise,5G21A6P09P4151042,347.97,0
2023,driverless,Cruise,5G21A6P09P4152353,828.52,0
2023,driverless,Cruise,5G21A6P09P4154166,651.68,0
2023,driverless,Cruise,5G21A6P09P4154376,0.0,0
2023,driverless,Cruise,5G21A6P09P4156175,377.44,0
2023,driverless,Cruise,5G21A6P09P4157598,168.29,0
2023,driverless,Cruise,5G21A6P09P4157844,70.0,0
2023,driverless,Cruise,5G21A6P09P4159156,105.2,0
2023,driverless,Cruise,5G21A6P09P4159397,347.82,0
2023,driverless,Cruise,5G21A6P09P4159674,54.36,0
2023,driverless,Cruise,5G21A6P09P4160873,54.52,0
2023,driverless,Cruise,5G21A6P09P4161084,0.0,0
2023,driverless,Cruise,5G21A6P09P4161361,0.0,0
2023,driverless,Cruise,5G21A6P09P4165507,0.0,0
2023,driverless,Cruise,5G21A6P09P4165510,0.0,0
2023,driverless,Cruise,5G21A6P09P4166026,0.06,0
2023,driverless,Cruise,5G21A6P09P4167564,0.0,0
2023,driverless,Cruise,5G21A6P09P4167757,895.7,0
2023,driverless,Cruise,5G21A6P09P4169296,366.15,0
2023,driverless,Cruise,5G21A6P09P4177219,0.0,0
2023,driverless,Cruise,5G21A6P09P4180217,0.0,0
2023,driverless,Cruise,5G21A6P09P4180413,0.0,0
2023,driverless,Cruise,5G21A6P0XN4121612,10109.48,0
2023,driverless,Cruise,5G21A6P0XN4121626,13745.76,0
2023,driverless,Cruise,5G21A6P0XN4121643,1697.04,0
2023,driverless,Cruise,5G21A6P0XN4121657,1589.92,0
2023,driverless,Cruise,5G21A6P0XN4121660,11686.72,0
2023,driverless,Cruise,5G21A6P0XN4121688,10290.2,0
2023,driverless,Cruise,5G21A6P0XN4121691,7992.39,0
2023,driverless,Cruise,5G21A6P0XN4122100,4972.12,0
2023,driverless,Cruise,5G21A6P0XP4100049,6671.08,0
2023,driverless,Cruise,5G21A6P0XP4100066,3565.29,0
2023,driverless,Cruise,5G21A6P0XP4100083,13540.63,0
2023,driverless,Cruise,5G21A6P0XP4100102,11390.43,0
2023,driverless,Cruise,5G21A6P0XP4100116,10893.42,0
2023,driverless,Cruise,5G21A6P0XP4100133,4137.76,0
2023,driverless,Cruise,5G21A6P0XP4102125,1010.05,0
2023,driverless,Cruise,5G21A6P0XP4103503,2022.13,0
2023,driverless,Cruise,5G21A6P0XP4105364,2488.56,0
2023,driverless,Cruise,5G21A6P0XP4106109,2580.31,0
2023,driverless,Cruise,5G21A6P0XP4106112,2771.99,0
2023,driverless,Cruise,5G21A6P0XP4107938,651.84,0
2023,driverless,Cruise,5G21A6P0XP4107941,4443.75,0
2023,driverless,Cruise,5G21A6P0XP4112198,0.0,0
2023,driverless,Cruise,5G21A6P0XP4112489,3814.05,0
2023,driverless,Cruise,5G21A6P0XP4112492,1446.79,0
2023,driverless,Cruise,5G21A6P0XP4114243,1771.82,0
2023,driverless,Cruise,5G21A6P0XP4114534,4156.75,0
2023,driverless,Cruise,5G21A6P0XP4117045,1986.1,0
2023,driverless,Cruise,5G21A6P0XP4117868,3744.33,0
2023,driverless,Cruise,5G21A6P0XP4119913,1152.17,0
2023,driverless,Cruise,5G21A6P0XP4120348,1792.84,0
2023,driverless,Cruise,5G21A6P0XP4120351,747.5,0
2023,driverless,Cruise,5G21A6P0XP4121600,406.46,0
2023,driverless,Cruise,5G21A6P0XP4122861,767.44,0
2023,driverless,Cruise,5G21A6P0XP4124299,827.62,0
2023,driverless,Cruise,5G21A6P0XP4124304,1142.78,0
2023,driverless,Cruise,5G21A6P0XP4125159,0.0,0
2023,driverless,Cruise,5G21A6P0XP4125162,1187.76,0
2023,driverless,Cruise,5G21A6P0XP4125713,1680.43,0
2023,driverless,Cruise,5G21A6P0XP4126926,797.24,0
2023,driverless,Cruise,5G21A6P0XP4127400,1218.11,0
2023,driverless,Cruise,5G21A6P0XP4128613,239.81,0
2023,driverless,Cruise,5G21A6P0XP4128918,917.06,0
2023,driverless,Cruise,5G21A6P0XP4128921,174.63,0
2023,driverless,Cruise,5G21A6P0XP4133021,1636.81,0
2023,driverless,Cruise,5G21A6P0XP4134525,592.81,0
2023,driverless,Cruise,5G21A6P0XP4136324,61.65,0
2023,driverless,Cruise,5G21A6P0XP4137571,765.35,0
2023,driverless,Cruise,5G21A6P0XP4137845,980.24,0
2023,driverless,Cruise,5G21A6P0XP4139286,366.56,0
2023,driverless,Cruise,5G21A6P0XP4139613,1230.64,0
2023,driverless,Cruise,5G21A6P0XP4139904,1523.22,0
2023,driverless,Cruise,5G21A6P0XP4140938,1365.2,0
2023,driverless,Cruise,5G21A6P0XP4140941,813.76,0
2023,driverless,Cruise,5G21A6P0XP4141166,62.46,0
2023,driverless,Cruise,5G21A6P0XP4143578,1263.39,0
2023,driverless,Cruise,5G21A6P0XP4143581,74.56,0
2023,driverless,Cruise,5G21A6P0XP4144245,880.14,0
2023,driverless,Cruise,5G21A6P0XP4145119,1611.69,0
2023,driverless,Cruise,5G21A6P0XP4145122,1877.8,0
2023,driverless,Cruise,5G21A6P0XP4147100,829.79,0
2023,driverless,Cruise,5G21A6P0XP4148604,118.54,0
2023,driverless,Cruise,5G21A6P0XP4154581,359.54,0
2023,driverless,Cruise,5G21A6P0XP4155908,1242.74,0
2023,driverless,Cruise,5G21A6P0XP4155911,1120.72,0
2023,driverless,Cruise,5G21A6P0XP4157366,306.75,0
2023,driverless,Cruise,5G21A6P0XP4157593,150.62,0
2023,driverless,Cruise,5G21A6P0XP4162857,767.68,0
2023,driverless,Cruise,5G21A6P0XP4163930,51.92,0
2023,driverless,Cruise,5G21A6P0XP4169176,73.26,0
2023,driverless,Cruise,5G21A6P0XP4171168,57.29,0
2023,driverless,Cruise,5G21D6SJ2P70031EX,180.1,0
2023,driverless,Cruise,5G21D6SJ3P70005EX,0.0,0
2023,driverless,Cruise,5G21D6SJXP70010EX,0.0,0
2023,driverless,Cruise,5G3LD1SJ2R7100027,0.0,0
2023,driverless,Cruise,5G3LD1SJ2R7100028,0.0,0
2023,driverless,Cruise,5G3LD1SJ4R7100001,71.35,0
2023,driverless,Cruise,5G3LD1SJ5R7100007,0.0,0
2023,driverless,Cruise,5G3LD1SJ8R7100020,0.0,0
2023,driverless,Cruise,5G3LD1SJ9R7100012,0.0,0
2023,driverless,Cruise,5G3LD1SJXR7100021,0.0,0
2023,driverless,Nuro,1N90NUR01KR385014,226.09,0
2023,driverless,Nuro,1N90NUR01KR385028,418.55,0
2023,driverless,Nuro,1N90NUR03KR385015,220.29,0
2023,driverless,Nuro,1N90NUR07KR385017,356.58,0
2023,driverless,Nuro,1N90NUR08KR385012,222.22,0
2023,driverless,Nuro,1N90NUR08KR385026,287.1,0
2023,driverless,Nuro,1N90NUR09KR385018,20.72,0
2023,driverless,Nuro,1N90NUR09KR385021,283.43,0
2023,driverless,Nuro,1N90NUR0XKR385030,208.83,0
2023,driverless,Waymo,2C4RC1K70HR833877,0.0,0
2023,driverless,Waymo,2C4RC1K71HR822208,0.0,0
2023,driverless,Waymo,2C4RC1K73HR786120,0.0,0
2023,driverless,Waymo,2C4RC1K73HR797330,0.0,0
2023,driverless,Waymo,2C4RC1K73HR833808,0.0,0
2023,driverless,Waymo,2C4RC1K74HR797322,0.0,0
2023,driverless,Waymo,2C4RC1K75HR833759,0.0,0
2023,driverless,Waymo,2C4RC1K79HR786123,0.0,0
2023,driverless,Waymo,2C4RC1K79HR827253,0.0,0
2023,driverless,Waymo,2C4RC1K79HR833859,0.0,0
2023,driverless,Waymo,SADHW2S10M1602680,0.0,0
2023,driverless,Waymo,SADHW2S10M1602694,0.0,0
2023,driverless,Waymo,SADHW2S10M1614408,0.0,0
2023,driverless,Waymo,SADHW2S10M1614568,0.0,0
2023,driverless,Waymo,SADHW2S10M1615154,0.0,0
2023,driverless,Waymo,SADHW2S10M1615199,0.0,0
2023,driverless,Waymo,SADHW2S10M1615347,0.0,0
2023,driverless,Waymo,SADHW2S10M1615493,0.0,0
2023,driverless,Waymo,SADHW2S10M1615512,0.0,0
2023,driverless,Waymo,SADHW2S10M1615560,0.0,0
2023,driverless,Waymo,SADHW2S10M1615624,0.0,0
2023,driverless,Waymo,SADHW2S10M1615767,0.0,0
2023,driverless,Waymo,SADHW2S10M1615770,0.0,0
2023,driverless,Waymo,SADHW2S10M1615798,0.0,0
2023,driverless,Waymo,SADHW2S10M1615879,0.0,0
2023,driverless,Waymo,SADHW2S10M1615963,0.0,0
2023,driverless,Waymo,SADHW2S10M1615977,0.0,0
2023,driverless,Waymo,SADHW2S10M1616448,12488.0,0
2023,driverless,Waymo,SADHW2S10M1616501,0.0,0
2023,driverless,Waymo,SADHW2S10M1616577,0.0,0
2023,driverless,Waymo,SADHW2S10M1616613,0.0,0
2023,driverless,Waymo,SADHW2S10M1616644,0.0,0
2023,driverless,Waymo,SADHW2S10M1616692,4634.5,0
2023,driverless,Waymo,SADHW2S10M1616837,0.0,0
2023,driverless,Waymo,SADHW2S10M1616904,16118.4,0
2023,driverless,Waymo,SADHW2S10M1617051,0.0,0
2023,driverless,Waymo,SADHW2S10M1617101,13408.0,0
2023,driverless,Waymo,SADHW2S10M1617177,0.0,0
2023,driverless,Waymo,SADHW2S10M1617227,2992.6,0
2023,driverless,Waymo,SADHW2S10M1617258,0.0,0
2023,driverless,Waymo,SADHW2S10M1617440,0.0,0
2023,driverless,Waymo,SADHW2S10M1617583,2612.0,0
2023,driverless,Waymo,SADHW2S10M1617633,15749.8,0
2023,driverless,Waymo,SADHW2S10M1617647,18896.2,0
2023,driverless,Waymo,SADHW2S11M1602073,0.0,0
2023,driverless,Waymo,SADHW2S11M1602641,0.0,0
2023,driverless,Waymo,SADHW2S11M1602669,0.0,0
2023,driverless,Waymo,SADHW2S11M1602705,0.0,0
2023,driverless,Waymo,SADHW2S11M1606219,0.0,0
2023,driverless,Waymo,SADHW2S11M1614661,0.0,0
2023,driverless,Waymo,SADHW2S11M1614742,0.0,0
2023,driverless,Waymo,SADHW2S11M1614790,0.0,0
2023,driverless,Waymo,SADHW2S11M1614854,0.0,0
2023,driverless,Waymo,SADHW2S11M1614966,0.0,0
2023,driverless,Waymo,SADHW2S11M1615258,0.0,0
2023,driverless,Waymo,SADHW2S11M1615292,0.0,0
2023,driverless,Waymo,SADHW2S11M1615437,0.0,0
2023,driverless,Waymo,SADHW2S11M1615549,31.5,0
2023,driverless,Waymo,SADHW2S11M1615583,0.0,0
2023,driverless,Waymo,SADHW2S11M1615678,0.0,0
2023,driverless,Waymo,SADHW2S11M1615695,0.0,0
2023,driverless,Waymo,SADHW2S11M1615776,0.0,0
2023,driverless,Waymo,SADHW2S11M1615857,353.2,0
2023,driverless,Waymo,SADHW2S11M1616054,0.0,0
2023,driverless,Waymo,SADHW2S11M1616118,0.0,0
2023,driverless,Waymo,SADHW2S11M1616149,11.9,0
2023,driverless,Waymo,SADHW2S11M1616281,0.0,0
2023,driverless,Waymo,SADHW2S11M1616300,0.0,0
2023,driverless,Waymo,SADHW2S11M1616572,22685.4,0
2023,driverless,Waymo,SADHW2S11M1616619,20968.0,0
2023,driverless,Waymo,SADHW2S11M1616698,0.0,0
2023,driverless,Waymo,SADHW2S11M1616748,0.0,0
2023,driverless,Waymo,SADHW2S11M1616779,0.0,0
2023,driverless,Waymo,SADHW2S11M1616880,0.0,0
2023,driverless,Waymo,SADHW2S11M1616992,1065.9,0
2023,driverless,Waymo,SADHW2S11M1617186,15844.1,0
2023,driverless,Waymo,SADHW2S11M1617219,14343.7,0
2023,driverless,Waymo,SADHW2S11M1617298,1232.7,0
2023,driverless,Waymo,SADHW2S11M1617365,15597.0,0
2023,driverless,Waymo,SADHW2S11M1617611,18685.4,0
2023,driverless,Waymo,SADHW2S11M1617625,7308.6,1
2023,driverless,Waymo,SADHW2S11M1617642,0.0,0
2023,driverless,Waymo,SADHW2S11R1632827,0.0,0
2023,driverless,Waymo,SADHW2S12M1602695,0.0,0
2023,driverless,Waymo,SADHW2S12M1602700,0.0,0
2023,driverless,Waymo,SADHW2S12M1606200,0.0,0
2023,driverless,Waymo,SADHW2S12M1614670,0.0,0
2023,driverless,Waymo,SADHW2S12M1614863,0.0,0
2023,driverless,Waymo,SADHW2S12M1614930,0.0,0
2023,driverless,Waymo,SADHW2S12M1614944,0.0,0
2023,driverless,Waymo,SADHW2S12M1615141,0.0,0
2023,driverless,Waymo,SADHW2S12M1615415,0.0,0
2023,driverless,Waymo,SADHW2S12M1615527,3.8,0
2023,driverless,Waymo,SADHW2S12M1615589,0.0,0
2023,driverless,Waymo,SADHW2S12M1615687,2578.5,0
2023,driverless,Waymo,SADHW2S12M1615690,3327.4,0
2023,driverless,Waymo,SADHW2S12M1615706,0.0,0
2023,driverless,Waymo,SADHW2S12M1615754,0.0,0
2023,driverless,Waymo,SADHW2S12M1615849,0.0,0
2023,driverless,Waymo,SADHW2S12M1615897,0.0,0
2023,driverless,Waymo,SADHW2S12M1615947,4937.5,0
2023,driverless,Waymo,SADHW2S12M1616001,6947.8,0
2023,driverless,Waymo,SADHW2S12M1616015,0.0,0
2023,driverless,Waymo,SADHW2S12M1616029,0.0,0
2023,driverless,Waymo,SADHW2S12M1616130,6.1,0
2023,driverless,Waymo,SADHW2S12M1616158,9568.2,0
2023,driverless,Waymo,SADHW2S12M1616239,0.0,0
2023,driverless,Waymo,SADHW2S12M1616385,21945.5,1
2023,driverless,Waymo,SADHW2S12M1616421,0.0,0
2023,driverless,Waymo,SADHW2S12M1616581,0.0,0
2023,driverless,Waymo,SADHW2S12M1616600,6764.4,1
2023,driverless,Waymo,SADHW2S12M1616662,0.0,0
2023,driverless,Waymo,SADHW2S12M1616712,21621.2,1
2023,driverless,Waymo,SADHW2S12M1616726,7634.9,0
2023,driverless,Waymo,SADHW2S12M1616824,3256.9,0
2023,driverless,Waymo,SADHW2S12M1617309,789.9,0
2023,driverless,Waymo,SADHW2S12M1617651,0.0,0
2023,driverless,Waymo,SADHW2S12R1632870,0.0,0
2023,driverless,Waymo,SADHW2S12R1632903,0.0,0
2023,driverless,Waymo,SADHW2S13M1602673,0.0,0
2023,driverless,Waymo,SADHW2S13M1602690,0.0,0
2023,driverless,Waymo,SADHW2S13M1602740,0.0,0
2023,driverless,Waymo,SADHW2S13M1606173,0.0,0
2023,driverless,Waymo,SADHW2S13M1614368,0.0,0
2023,driverless,Waymo,SADHW2S13M1614497,0.0,0
2023,driverless,Waymo,SADHW2S13M1614595,0.0,0
2023,driverless,Waymo,SADHW2S13M1614614,0.0,0
2023,driverless,Waymo,SADHW2S13M1614757,0.0,0
2023,driverless,Waymo,SADHW2S13M1614774,0.0,0
2023,driverless,Waymo,SADHW2S13M1614807,0.0,0
2023,driverless,Waymo,SADHW2S13M1615374,218.4,0
2023,driverless,Waymo,SADHW2S13M1615469,0.0,0
2023,driverless,Waymo,SADHW2S13M1615486,0.0,0
2023,driverless,Waymo,SADHW2S13M1615505,12427.1,2
2023,driverless,Waymo,SADHW2S13M1615519,0.0,0
2023,driverless,Waymo,SADHW2S13M1615665,0.0,0
2023,driverless,Waymo,SADHW2S13M1615729,0.0,0
2023,driverless,Waymo,SADHW2S13M1615732,0.0,0
2023,driverless,Waymo,SADHW2S13M1615780,0.0,0
2023,driverless,Waymo,SADHW2S13M1615813,6167.2,0
2023,driverless,Waymo,SADHW2S13M1615889,0.0,0
2023,driverless,Waymo,SADHW2S13M1616069,0.0,0
2023,driverless,Waymo,SADHW2S13M1616427,0.0,0
2023,driverless,Waymo,SADHW2S13M1616542,8997.1,0
2023,driverless,Waymo,SADHW2S13M1616587,7099.7,0
2023,driverless,Waymo,SADHW2S13M1616928,20688.4,0
2023,driverless,Waymo,SADHW2S13M1617268,0.0,0
2023,driverless,Waymo,SADHW2S13M1617450,1706.1,0
2023,driverless,Waymo,SADHW2S13M1617464,21775.3,0
2023,driverless,Waymo,SADHW2S13M1617528,0.0,0
2023,driverless,Waymo,SADHW2S13R1632814,0.0,0
2023,driverless,Waymo,SADHW2S14M1602343,0.0,0
2023,driverless,Waymo,SADHW2S14M1602682,0.0,0
2023,driverless,Waymo,SADHW2S14M1602696,0.0,0
2023,driverless,Waymo,SADHW2S14M1602701,0.0,0
2023,driverless,Waymo,SADHW2S14M1614346,0.0,0
2023,driverless,Waymo,SADHW2S14M1614542,0.0,0
2023,driverless,Waymo,SADHW2S14M1615190,0.0,0
2023,driverless,Waymo,SADHW2S14M1615271,0.0,0
2023,driverless,Waymo,SADHW2S14M1615383,0.0,0
2023,driverless,Waymo,SADHW2S14M1615447,0.0,0
2023,driverless,Waymo,SADHW2S14M1615478,0.0,0
2023,driverless,Waymo,SADHW2S14M1615643,108.2,0
2023,driverless,Waymo,SADHW2S14M1615674,3.1,0
2023,driverless,Waymo,SADHW2S14M1616033,0.0,0
2023,driverless,Waymo,SADHW2S14M1616307,33.4,0
2023,driverless,Waymo,SADHW2S14M1616341,0.0,0
2023,driverless,Waymo,SADHW2S14M1616517,3881.8,0
2023,driverless,Waymo,SADHW2S14M1616565,4055.0,1
2023,driverless,Waymo,SADHW2S14M1616632,0.0,0
2023,driverless,Waymo,SADHW2S14M1616761,15747.7,0
2023,driverless,Waymo,SADHW2S14M1616985,7819.0,0
2023,driverless,Waymo,SADHW2S14M1617036,0.0,0
2023,driverless,Waymo,SADHW2S14M1617327,0.0,0
2023,driverless,Waymo,SADHW2S14M1617473,25499.7,0
2023,driverless,Waymo,SADHW2S14M1617523,20.2,0
